stockid,stocklong,year,TBbest,TCbest,ERbest,BdivBmsypref,UdivUmsypref,BdivBmgtpref,UdivUmgtpref,TB,SSB,TN,R
AFLONCH,Alfonsino Chile,2008,1.24E+04,2.60E+03,2.10E-01,6.85E-01,2.97E+00,6.85E-01,2.97E+00,1.24E+04,9.82E+02,,2.07E+04
AFLONCH,Alfonsino Chile,2009,1.15E+04,1.07E+03,9.30E-02,6.36E-01,1.32E+00,6.36E-01,1.32E+00,1.15E+04,7.36E+02,,1.05E+04
AFLONCH,Alfonsino Chile,2010,1.14E+04,9.64E+02,8.46E-02,6.30E-01,1.20E+00,6.30E-01,1.20E+00,1.14E+04,7.53E+02,,3.73E+03
AFLONCH,Alfonsino Chile,2011,1.16E+04,2.04E+02,1.76E-02,6.41E-01,2.49E-01,6.41E-01,2.49E-01,1.16E+04,9.44E+02,,4.37E+03
ALBANPAC,Albacore tuna North Pacific,1966,8.99E+05,6.61E+04,7.35E-02,2.96E+00,1.92E-01,2.96E+00,1.92E-01,8.99E+05,1.39E+05,,5.05E+07
ALBANPAC,Albacore tuna North Pacific,1967,9.51E+05,8.31E+04,8.74E-02,3.13E+00,2.28E-01,3.13E+00,2.28E-01,9.51E+05,1.65E+05,,5.45E+07
ALBANPAC,Albacore tuna North Pacific,1968,9.66E+05,6.95E+04,7.19E-02,3.18E+00,1.88E-01,3.18E+00,1.88E-01,9.66E+05,1.78E+05,,5.99E+07
ALBANPAC,Albacore tuna North Pacific,1969,9.95E+05,7.50E+04,7.54E-02,3.27E+00,1.97E-01,3.27E+00,1.97E-01,9.95E+05,1.81E+05,,6.37E+07
ALBANPAC,Albacore tuna North Pacific,1970,1.02E+06,6.80E+04,6.67E-02,3.36E+00,1.74E-01,3.36E+00,1.74E-01,1.02E+06,1.93E+05,,4.66E+07
ALBANPAC,Albacore tuna North Pacific,1971,1.04E+06,9.12E+04,8.77E-02,3.42E+00,2.29E-01,3.42E+00,2.29E-01,1.04E+06,2.04E+05,,6.46E+07
ALBANPAC,Albacore tuna North Pacific,1972,1.03E+06,1.07E+05,1.04E-01,3.39E+00,2.71E-01,3.39E+00,2.71E-01,1.03E+06,2.00E+05,,5.09E+07
ALBANPAC,Albacore tuna North Pacific,1973,1.00E+06,1.07E+05,1.07E-01,3.30E+00,2.79E-01,3.30E+00,2.79E-01,1.00E+06,1.96E+05,,5.29E+07
ALBANPAC,Albacore tuna North Pacific,1974,9.69E+05,1.15E+05,1.19E-01,3.18E+00,3.09E-01,3.18E+00,3.09E-01,9.69E+05,1.91E+05,,4.72E+07
ALBANPAC,Albacore tuna North Pacific,1975,9.20E+05,9.68E+04,1.05E-01,3.02E+00,2.74E-01,3.02E+00,2.74E-01,9.20E+05,1.77E+05,,5.73E+07
ALBANPAC,Albacore tuna North Pacific,1976,8.99E+05,1.27E+05,1.41E-01,2.95E+00,3.68E-01,2.95E+00,3.68E-01,8.99E+05,1.70E+05,,4.54E+07
ALBANPAC,Albacore tuna North Pacific,1977,8.47E+05,6.25E+04,7.38E-02,2.78E+00,1.92E-01,2.78E+00,1.92E-01,8.47E+05,1.58E+05,,2.86E+07
ALBANPAC,Albacore tuna North Pacific,1978,8.37E+05,9.96E+04,1.19E-01,2.75E+00,3.10E-01,2.75E+00,3.10E-01,8.37E+05,1.57E+05,,3.27E+07
ALBANPAC,Albacore tuna North Pacific,1979,7.64E+05,7.07E+04,9.25E-02,2.51E+00,2.41E-01,2.51E+00,2.41E-01,7.64E+05,1.53E+05,,3.76E+07
ALBANPAC,Albacore tuna North Pacific,1980,7.21E+05,7.49E+04,1.04E-01,2.37E+00,2.71E-01,2.37E+00,2.71E-01,7.21E+05,1.55E+05,,4.02E+07
ALBANPAC,Albacore tuna North Pacific,1981,6.85E+05,7.06E+04,1.03E-01,2.25E+00,2.69E-01,2.25E+00,2.69E-01,6.85E+05,1.50E+05,,3.67E+07
ALBANPAC,Albacore tuna North Pacific,1982,6.58E+05,7.30E+04,1.11E-01,2.16E+00,2.89E-01,2.16E+00,2.89E-01,6.58E+05,1.32E+05,,4.43E+07
ALBANPAC,Albacore tuna North Pacific,1983,6.48E+05,5.50E+04,8.49E-02,2.13E+00,2.21E-01,2.13E+00,2.21E-01,6.48E+05,1.17E+05,,2.87E+07
ALBANPAC,Albacore tuna North Pacific,1984,6.52E+05,7.26E+04,1.11E-01,2.14E+00,2.90E-01,2.14E+00,2.90E-01,6.52E+05,1.14E+05,,2.29E+07
ALBANPAC,Albacore tuna North Pacific,1985,6.16E+05,5.91E+04,9.59E-02,2.02E+00,2.50E-01,2.02E+00,2.50E-01,6.16E+05,1.14E+05,,2.95E+07
ALBANPAC,Albacore tuna North Pacific,1986,5.83E+05,4.61E+04,7.91E-02,1.91E+00,2.06E-01,1.91E+00,2.06E-01,5.83E+05,1.14E+05,,3.47E+07
ALBANPAC,Albacore tuna North Pacific,1987,5.72E+05,4.91E+04,8.58E-02,1.88E+00,2.24E-01,1.88E+00,2.24E-01,5.72E+05,1.19E+05,,2.18E+07
ALBANPAC,Albacore tuna North Pacific,1988,5.58E+05,4.53E+04,8.12E-02,1.83E+00,2.12E-01,1.83E+00,2.12E-01,5.58E+05,1.17E+05,,3.03E+07
ALBANPAC,Albacore tuna North Pacific,1989,5.44E+05,4.41E+04,8.11E-02,1.79E+00,2.11E-01,1.79E+00,2.11E-01,5.44E+05,1.08E+05,,3.60E+07
ALBANPAC,Albacore tuna North Pacific,1990,5.45E+05,5.37E+04,9.85E-02,1.79E+00,2.57E-01,1.79E+00,2.57E-01,5.45E+05,1.03E+05,,4.71E+07
ALBANPAC,Albacore tuna North Pacific,1991,5.60E+05,3.73E+04,6.66E-02,1.84E+00,1.74E-01,1.84E+00,1.74E-01,5.60E+05,1.04E+05,,3.64E+07
ALBANPAC,Albacore tuna North Pacific,1992,6.04E+05,5.48E+04,9.07E-02,1.99E+00,2.37E-01,1.99E+00,2.37E-01,6.04E+05,1.02E+05,,4.99E+07
ALBANPAC,Albacore tuna North Pacific,1993,6.36E+05,5.41E+04,8.51E-02,2.09E+00,2.22E-01,2.09E+00,2.22E-01,6.36E+05,9.76E+04,,5.29E+07
ALBANPAC,Albacore tuna North Pacific,1994,6.87E+05,7.33E+04,1.07E-01,2.26E+00,2.78E-01,2.26E+00,2.78E-01,6.87E+05,1.00E+05,,5.10E+07
ALBANPAC,Albacore tuna North Pacific,1995,7.23E+05,6.79E+04,9.39E-02,2.38E+00,2.45E-01,2.38E+00,2.45E-01,7.23E+05,1.11E+05,,3.29E+07
ALBANPAC,Albacore tuna North Pacific,1996,7.47E+05,8.62E+04,1.15E-01,2.45E+00,3.01E-01,2.45E+00,3.01E-01,7.47E+05,1.19E+05,,5.64E+07
ALBANPAC,Albacore tuna North Pacific,1997,7.52E+05,1.07E+05,1.42E-01,2.47E+00,3.71E-01,2.47E+00,3.71E-01,7.52E+05,1.23E+05,,3.65E+07
ALBANPAC,Albacore tuna North Pacific,1998,7.38E+05,9.82E+04,1.33E-01,2.43E+00,3.47E-01,2.43E+00,3.47E-01,7.38E+05,1.29E+05,,3.48E+07
ALBANPAC,Albacore tuna North Pacific,1999,7.14E+05,1.26E+05,1.76E-01,2.35E+00,4.60E-01,2.35E+00,4.60E-01,7.14E+05,1.35E+05,,5.39E+07
ALBANPAC,Albacore tuna North Pacific,2000,6.66E+05,8.51E+04,1.28E-01,2.19E+00,3.33E-01,2.19E+00,3.33E-01,6.66E+05,1.21E+05,,4.71E+07
ALBANPAC,Albacore tuna North Pacific,2001,6.80E+05,9.02E+04,1.33E-01,2.23E+00,3.46E-01,2.23E+00,3.46E-01,6.80E+05,1.20E+05,,4.13E+07
ALBANPAC,Albacore tuna North Pacific,2002,6.85E+05,1.05E+05,1.53E-01,2.25E+00,4.00E-01,2.25E+00,4.00E-01,6.85E+05,1.19E+05,,3.67E+07
ALBANPAC,Albacore tuna North Pacific,2003,6.58E+05,9.29E+04,1.41E-01,2.16E+00,3.68E-01,2.16E+00,3.68E-01,6.58E+05,1.12E+05,,3.22E+07
ALBANPAC,Albacore tuna North Pacific,2004,6.28E+05,9.06E+04,1.44E-01,2.06E+00,3.76E-01,2.06E+00,3.76E-01,6.28E+05,1.14E+05,,5.28E+07
ALBANPAC,Albacore tuna North Pacific,2005,6.06E+05,6.33E+04,1.04E-01,1.99E+00,2.72E-01,1.99E+00,2.72E-01,6.06E+05,1.13E+05,,4.04E+07
ALBANPAC,Albacore tuna North Pacific,2006,6.30E+05,6.64E+04,1.05E-01,2.07E+00,2.75E-01,2.07E+00,2.75E-01,6.30E+05,1.10E+05,,3.94E+07
ALBANPAC,Albacore tuna North Pacific,2007,6.44E+05,9.27E+04,1.44E-01,2.12E+00,3.75E-01,2.12E+00,3.75E-01,6.44E+05,1.06E+05,,4.19E+07
ALBANPAC,Albacore tuna North Pacific,2008,6.30E+05,6.86E+04,1.09E-01,2.07E+00,2.84E-01,2.07E+00,2.84E-01,6.30E+05,9.86E+04,,4.46E+07
ALBANPAC,Albacore tuna North Pacific,2009,6.49E+05,7.80E+04,1.20E-01,2.13E+00,3.13E-01,2.13E+00,3.13E-01,6.49E+05,1.05E+05,,3.84E+07
ALBANPAC,Albacore tuna North Pacific,2010,6.51E+05,6.86E+04,1.05E-01,2.14E+00,2.75E-01,2.14E+00,2.75E-01,6.51E+05,1.09E+05,,4.30E+07
ALBANPAC,Albacore tuna North Pacific,2011,6.61E+05,8.03E+04,1.21E-01,2.17E+00,3.17E-01,2.17E+00,3.17E-01,6.61E+05,1.11E+05,,4.83E+07
ALBANPAC,Albacore tuna North Pacific,2012,6.69E+05,8.02E+04,1.20E-01,2.20E+00,3.13E-01,2.20E+00,3.13E-01,6.69E+05,1.10E+05,,4.54E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1960,1.22E+06,2.23E+04,1.83E-02,2.54E+00,5.27E-02,2.54E+00,5.27E-02,,3.20E+05,,6.00E+06
ALBASPAC,Albacore tuna South Pacific Ocean,1961,1.17E+06,2.37E+04,2.02E-02,2.45E+00,5.82E-02,2.45E+00,5.82E-02,,3.09E+05,,5.27E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1962,1.14E+06,3.52E+04,3.10E-02,2.36E+00,8.92E-02,2.36E+00,8.92E-02,,2.99E+05,,9.26E+06
ALBASPAC,Albacore tuna South Pacific Ocean,1963,1.21E+06,3.11E+04,2.58E-02,2.51E+00,7.43E-02,2.51E+00,7.43E-02,,3.17E+05,,3.18E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1964,1.27E+06,2.28E+04,1.79E-02,2.66E+00,5.16E-02,2.66E+00,5.16E-02,,3.35E+05,,2.31E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1965,1.35E+06,2.55E+04,1.88E-02,2.83E+00,5.41E-02,2.83E+00,5.41E-02,,3.56E+05,,4.46E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1966,1.41E+06,3.87E+04,2.74E-02,2.98E+00,7.89E-02,2.98E+00,7.89E-02,,3.71E+05,,1.17E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1967,1.37E+06,4.40E+04,3.20E-02,2.90E+00,9.20E-02,2.90E+00,9.20E-02,,3.61E+05,,2.46E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1968,1.29E+06,3.24E+04,2.52E-02,2.69E+00,7.24E-02,2.69E+00,7.24E-02,,3.38E+05,,2.81E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1969,1.25E+06,2.48E+04,1.99E-02,2.59E+00,5.73E-02,2.59E+00,5.73E-02,,3.28E+05,,1.01E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1970,1.21E+06,3.49E+04,2.88E-02,2.51E+00,8.29E-02,2.51E+00,8.29E-02,,3.19E+05,,1.60E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1971,1.13E+06,3.86E+04,3.41E-02,2.38E+00,9.81E-02,2.38E+00,9.81E-02,,2.98E+05,,1.92E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1972,1.05E+06,3.95E+04,3.76E-02,2.24E+00,1.08E-01,2.24E+00,1.08E-01,,2.77E+05,,2.08E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1973,1.01E+06,4.73E+04,4.68E-02,2.17E+00,1.35E-01,2.17E+00,1.35E-01,,2.66E+05,,2.43E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1974,9.38E+05,3.40E+04,3.63E-02,2.09E+00,1.04E-01,2.09E+00,1.04E-01,,2.47E+05,,1.86E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1975,9.25E+05,2.36E+04,2.55E-02,2.04E+00,7.34E-02,2.04E+00,7.34E-02,,2.43E+05,,1.42E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1976,9.37E+05,2.91E+04,3.10E-02,2.00E+00,8.93E-02,2.00E+00,8.93E-02,,2.46E+05,,1.62E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1977,9.17E+05,3.87E+04,4.23E-02,2.01E+00,1.22E-01,2.01E+00,1.22E-01,,2.41E+05,,1.52E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1978,8.71E+05,3.47E+04,3.98E-02,1.96E+00,1.15E-01,1.96E+00,1.15E-01,,2.29E+05,,2.05E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1979,8.36E+05,2.71E+04,3.24E-02,1.89E+00,9.32E-02,1.89E+00,9.32E-02,,2.20E+05,,1.37E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1980,8.11E+05,3.25E+04,4.01E-02,1.81E+00,1.15E-01,1.81E+00,1.15E-01,,2.13E+05,,6.84E+06
ALBASPAC,Albacore tuna South Pacific Ocean,1981,7.54E+05,3.48E+04,4.61E-02,1.73E+00,1.33E-01,1.73E+00,1.33E-01,,1.98E+05,,2.72E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1982,7.84E+05,3.08E+04,3.93E-02,1.68E+00,1.13E-01,1.68E+00,1.13E-01,,2.06E+05,,1.16E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1983,7.81E+05,2.51E+04,3.21E-02,1.74E+00,9.25E-02,1.74E+00,9.25E-02,,2.05E+05,,2.90E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1984,7.66E+05,2.47E+04,3.22E-02,2.02E+00,9.28E-02,2.02E+00,9.28E-02,,2.02E+05,,1.23E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1985,7.94E+05,3.23E+04,4.07E-02,1.96E+00,1.17E-01,1.96E+00,1.17E-01,,2.09E+05,,1.36E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1986,7.94E+05,3.66E+04,4.61E-02,1.92E+00,1.33E-01,1.92E+00,1.33E-01,,2.09E+05,,1.32E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1987,7.52E+05,2.51E+04,3.33E-02,1.86E+00,9.58E-02,1.86E+00,9.58E-02,,1.98E+05,,2.93E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1988,7.99E+05,3.79E+04,4.74E-02,2.07E+00,1.36E-01,2.07E+00,1.36E-01,,2.10E+05,,2.82E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1989,8.60E+05,4.91E+04,5.71E-02,2.42E+00,1.64E-01,2.42E+00,1.64E-01,,2.26E+05,,2.36E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1990,8.34E+05,3.61E+04,4.32E-02,2.12E+00,1.24E-01,2.12E+00,1.24E-01,,2.19E+05,,1.79E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1991,8.19E+05,3.56E+04,4.35E-02,2.15E+00,1.25E-01,2.15E+00,1.25E-01,,2.15E+05,,1.51E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1992,8.28E+05,3.87E+04,4.67E-02,2.13E+00,1.34E-01,2.13E+00,1.34E-01,,2.18E+05,,2.56E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1993,8.12E+05,3.54E+04,4.36E-02,2.10E+00,1.26E-01,2.10E+00,1.26E-01,,2.14E+05,,2.63E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1994,8.43E+05,4.23E+04,5.02E-02,2.15E+00,1.44E-01,2.15E+00,1.44E-01,,2.22E+05,,2.50E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1995,8.62E+05,3.85E+04,4.46E-02,2.20E+00,1.28E-01,2.20E+00,1.28E-01,,2.27E+05,,2.01E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1996,8.91E+05,3.44E+04,3.86E-02,2.37E+00,1.11E-01,2.37E+00,1.11E-01,,2.34E+05,,2.53E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1997,9.27E+05,3.95E+04,4.26E-02,2.27E+00,1.23E-01,2.27E+00,1.23E-01,,2.44E+05,,1.92E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1998,8.84E+05,5.04E+04,5.70E-02,2.20E+00,1.64E-01,2.20E+00,1.64E-01,,2.33E+05,,1.41E+07
ALBASPAC,Albacore tuna South Pacific Ocean,1999,8.80E+05,3.96E+04,4.50E-02,2.11E+00,1.30E-01,2.11E+00,1.30E-01,,2.31E+05,,1.92E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2000,8.37E+05,4.73E+04,5.66E-02,2.11E+00,1.63E-01,2.11E+00,1.63E-01,,2.20E+05,,1.41E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2001,7.83E+05,5.83E+04,7.45E-02,1.91E+00,2.14E-01,1.91E+00,2.14E-01,,2.06E+05,,2.55E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2002,7.45E+05,7.32E+04,9.83E-02,1.76E+00,2.83E-01,1.76E+00,2.83E-01,,1.96E+05,,3.06E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2003,7.46E+05,6.25E+04,8.37E-02,1.78E+00,2.41E-01,1.78E+00,2.41E-01,,1.96E+05,,2.49E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2004,8.04E+05,6.19E+04,7.69E-02,1.85E+00,2.21E-01,1.85E+00,2.21E-01,,2.12E+05,,2.01E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2005,8.34E+05,6.36E+04,7.62E-02,1.87E+00,2.19E-01,1.87E+00,2.19E-01,,2.19E+05,,1.95E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2006,7.96E+05,6.24E+04,7.85E-02,1.81E+00,2.26E-01,1.81E+00,2.26E-01,,2.09E+05,,2.37E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2007,7.91E+05,5.86E+04,7.41E-02,1.79E+00,2.13E-01,1.79E+00,2.13E-01,,2.08E+05,,3.17E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2008,8.09E+05,6.27E+04,7.75E-02,1.86E+00,2.23E-01,1.86E+00,2.23E-01,,2.13E+05,,1.67E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2009,8.42E+05,8.29E+04,9.84E-02,1.81E+00,2.83E-01,1.81E+00,2.83E-01,,2.22E+05,,3.08E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2010,8.05E+05,8.73E+04,1.08E-01,1.79E+00,3.12E-01,1.79E+00,3.12E-01,,2.12E+05,,1.86E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2011,7.85E+05,6.59E+04,8.41E-02,1.81E+00,2.42E-01,1.81E+00,2.42E-01,,2.06E+05,,1.13E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2012,7.60E+05,8.80E+04,1.16E-01,1.67E+00,3.33E-01,1.67E+00,3.33E-01,,2.00E+05,,2.44E+07
ALBASPAC,Albacore tuna South Pacific Ocean,2013,6.69E+05,8.48E+04,1.27E-01,1.49E+00,3.65E-01,1.49E+00,3.65E-01,,1.76E+05,,6.41E+06
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1975,4.61E+05,2.49E+03,5.40E-03,1.09E+00,8.95E-02,1.09E+00,8.95E-02,4.61E+05,1.25E+05,,2.97E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1976,5.11E+05,3.62E+03,7.09E-03,1.25E+00,1.10E-01,1.25E+00,1.10E-01,5.11E+05,1.44E+05,,5.63E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1977,5.63E+05,2.59E+03,4.60E-03,1.49E+00,6.42E-02,1.49E+00,6.42E-02,5.63E+05,1.71E+05,,3.41E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1978,6.13E+05,1.04E+04,1.70E-02,1.75E+00,2.09E-01,1.75E+00,2.09E-01,6.13E+05,2.01E+05,,3.09E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1979,6.52E+05,1.37E+04,2.10E-02,1.98E+00,2.32E-01,1.98E+00,2.32E-01,6.52E+05,2.27E+05,,3.22E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1980,6.84E+05,6.91E+03,1.01E-02,2.17E+00,1.03E-01,2.17E+00,1.03E-01,6.84E+05,2.49E+05,,2.23E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1981,7.15E+05,8.65E+03,1.21E-02,2.35E+00,1.15E-01,2.35E+00,1.15E-01,7.15E+05,2.70E+05,,2.40E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1982,7.37E+05,6.81E+03,9.24E-03,2.51E+00,8.21E-02,2.51E+00,8.21E-02,7.37E+05,2.89E+05,,2.59E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1983,7.56E+05,1.08E+04,1.42E-02,2.67E+00,1.19E-01,2.67E+00,1.19E-01,7.56E+05,3.07E+05,,2.99E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1984,7.66E+05,1.90E+04,2.48E-02,2.79E+00,1.98E-01,2.79E+00,1.98E-01,7.66E+05,3.21E+05,,1.34E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1985,7.59E+05,2.49E+04,3.28E-02,2.85E+00,2.52E-01,2.85E+00,2.52E-01,7.59E+05,3.28E+05,,1.47E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1986,7.41E+05,4.65E+04,6.28E-02,2.81E+00,4.74E-01,2.81E+00,4.74E-01,7.41E+05,3.24E+05,,2.54E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1987,6.98E+05,1.86E+04,2.66E-02,2.71E+00,1.91E-01,2.71E+00,1.91E-01,6.98E+05,3.11E+05,,1.55E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1988,6.82E+05,6.16E+04,9.04E-02,2.62E+00,6.58E-01,2.62E+00,6.58E-01,6.82E+05,3.02E+05,,2.06E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1989,6.21E+05,1.41E+04,2.28E-02,2.43E+00,1.57E-01,2.43E+00,1.57E-01,6.21E+05,2.80E+05,,3.19E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1990,6.13E+05,1.09E+04,1.78E-02,2.41E+00,1.22E-01,2.41E+00,1.22E-01,6.13E+05,2.77E+05,,1.85E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1991,6.07E+05,1.50E+04,2.47E-02,2.38E+00,1.68E-01,2.38E+00,1.68E-01,6.07E+05,2.74E+05,,2.84E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1992,6.01E+05,1.81E+04,3.01E-02,2.32E+00,2.07E-01,2.32E+00,2.07E-01,6.01E+05,2.67E+05,,2.29E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1993,5.92E+05,1.38E+04,2.34E-02,2.25E+00,1.63E-01,2.25E+00,1.63E-01,5.92E+05,2.59E+05,,3.23E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1994,5.91E+05,1.08E+04,1.83E-02,2.21E+00,1.29E-01,2.21E+00,1.29E-01,5.91E+05,2.54E+05,,2.39E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1995,5.94E+05,1.92E+04,3.23E-02,2.18E+00,2.34E-01,2.18E+00,2.34E-01,5.94E+05,2.51E+05,,2.36E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1996,5.90E+05,1.61E+04,2.73E-02,2.13E+00,2.00E-01,2.13E+00,2.00E-01,5.90E+05,2.46E+05,,1.32E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1997,5.86E+05,2.12E+04,3.63E-02,2.11E+00,2.68E-01,2.11E+00,2.68E-01,5.86E+05,2.43E+05,,1.54E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1998,5.74E+05,1.43E+04,2.49E-02,2.09E+00,1.82E-01,2.09E+00,1.82E-01,5.74E+05,2.40E+05,,1.46E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,1999,5.67E+05,1.40E+04,2.47E-02,2.10E+00,1.77E-01,2.10E+00,1.77E-01,5.67E+05,2.41E+05,,1.67E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2000,5.58E+05,1.45E+04,2.60E-02,2.11E+00,1.83E-01,2.11E+00,1.83E-01,5.58E+05,2.43E+05,,2.01E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2001,5.48E+05,8.69E+03,1.59E-02,2.12E+00,1.08E-01,2.12E+00,1.08E-01,5.48E+05,2.44E+05,,2.05E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2002,5.43E+05,1.22E+04,2.24E-02,2.14E+00,1.51E-01,2.14E+00,1.51E-01,5.43E+05,2.46E+05,,2.23E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2003,5.36E+05,9.98E+03,1.86E-02,2.12E+00,1.24E-01,2.12E+00,1.24E-01,5.36E+05,2.44E+05,,3.90E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2004,5.37E+05,7.89E+03,1.47E-02,2.09E+00,9.89E-02,2.09E+00,9.89E-02,5.37E+05,2.41E+05,,4.38E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2005,5.48E+05,1.12E+04,2.04E-02,2.06E+00,1.43E-01,2.06E+00,1.43E-01,5.48E+05,2.37E+05,,1.62E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2006,5.55E+05,1.73E+04,3.12E-02,2.01E+00,2.26E-01,2.01E+00,2.26E-01,5.55E+05,2.31E+05,,2.32E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2007,5.58E+05,1.95E+04,3.50E-02,1.94E+00,2.61E-01,1.94E+00,2.61E-01,5.58E+05,2.24E+05,,2.16E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2008,5.59E+05,1.74E+04,3.11E-02,1.90E+00,2.35E-01,1.90E+00,2.35E-01,5.59E+05,2.19E+05,,1.04E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2009,5.57E+05,1.39E+04,2.50E-02,1.90E+00,1.85E-01,1.90E+00,1.85E-01,5.57E+05,2.19E+05,,1.11E+11
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2010,5.54E+05,1.62E+04,2.92E-02,1.94E+00,1.76E-01,1.94E+00,1.76E-01,5.54E+05,2.24E+05,,9.97E+10
ALPLAICBSAI,Alaska plaice Bering Sea and Aleutian Islands,2011,5.44E+05,2.37E+04,4.35E-02,1.98E+00,,1.98E+00,,5.44E+05,2.28E+05,,1.15E+11
